0.0,0.0,0.0
-0.470301181,-0.5,-0.21251972
-0.440831482,-0.5,-0.208553717
-0.411674261,-0.5,-0.202696413
-0.382728517,-0.5,-0.195857719
-0.5,-0.382729173,-0.195857882
-0.5,-0.411674947,-0.202696577
-0.5,-0.440832049,-0.208553806
-0.5,-0.470301449,-0.21251975
-0.5,-0.5,0.213923946
-0.470301181,-0.5,0.21251972
-0.440831482,-0.5,0.208553717
-0.411674261,-0.5,0.202696413
-0.382728517,-0.5,0.195857719
-0.5,-0.382729173,0.195857882
-0.5,-0.411674947,0.202696577
-0.5,-0.440832049,0.208553806
-0.5,-0.470301449,0.21251975
-0.5,-0.265347034,-0.185568273
-0.5,-0.294820726,-0.182053328
-0.5,-0.324475795,-0.183954
-0.5,-0.353752702,-0.189153239
-0.5,-0.265347034,0.185568273
-0.5,-0.294820726,0.182053328
-0.5,-0.324475795,0.183954
-0.5,-0.353752702,0.189153239
-0.5,-0.213923946,-0.5
-0.382729173,-0.195857882,-0.5
-0.411674947,-0.202696577,-0.5
-0.440832049,-0.208553806,-0.5
-0.470301449,-0.21251975,-0.5
-0.5,-0.21251972,-0.470301181
-0.5,-0.208553717,-0.440831482
-0.5,-0.202696413,-0.411674261
-0.5,-0.195857719,-0.382728517
-0.5,-0.189153075,-0.353751928
-0.5,-0.183953866,-0.324474841
-0.5,-0.182053342,-0.294819653
-0.5,-0.185568571,-0.265345782
-0.5,-0.196150675,-0.237645626
-0.5,-0.21392706,-0.213925347
-0.5,-0.237647399,-0.196149692
-0.5,-0.196150675,0.237645626
-0.5,-0.21392706,0.213925347
-0.5,-0.237647399,0.196149692
-0.5,-0.189153075,0.353751928
-0.5,-0.183953866,0.324474841
-0.5,-0.182053342,0.294819653
-0.5,-0.185568571,0.265345782
-0.5,-0.213923946,0.5
-0.382729173,-0.195857882,0.5
-0.411674947,-0.202696577,0.5
-0.440832049,-0.208553806,0.5
-0.470301449,-0.21251975,0.5
-0.5,-0.21251972,0.470301181
-0.5,-0.208553717,0.440831482
-0.5,-0.202696413,0.411674261
-0.5,-0.195857719,0.382728517
-0.5,0.213923946,-0.5
-0.382729173,0.195857882,-0.5
-0.411674947,0.202696577,-0.5
-0.440832049,0.208553806,-0.5
-0.470301449,0.21251975,-0.5
-0.5,0.21251972,-0.470301181
-0.5,0.208553717,-0.440831482
-0.5,0.202696413,-0.411674261
-0.5,0.195857719,-0.382728517
-0.5,0.189153075,-0.353751928
-0.5,0.183953866,-0.324474841
-0.5,0.182053342,-0.294819653
-0.5,0.185568571,-0.265345782
-0.5,0.196150675,-0.237645626
-0.5,0.21392706,-0.213925347
-0.5,0.237647399,-0.196149692
-0.5,0.196150675,0.237645626
-0.5,0.21392706,0.213925347
-0.5,0.237647399,0.196149692
-0.5,0.189153075,0.353751928
-0.5,0.183953866,0.324474841
-0.5,0.182053342,0.294819653
-0.5,0.185568571,0.265345782
-0.5,0.213923946,0.5
-0.382729173,0.195857882,0.5
