-2.371790122985839844e+01,-3.806719779968261719e+00,-6.658370749786514387e-02,2.156119017800002258e-01,1.442252808017467913e-01,-5.067398721628207925e-01,6.049521826171555539e-01,-2.457219929780699585e-01,5.105740713176951218e+00,-8.795404806198003911e-03,-8.568703338607800646e+00,2.501369137836682555e+01,-2.863078786463946912e+01,1.132491293453100489e+01,-2.429077356909493801e+01,-1.162932204544773640e+01,1.323399463333202561e+02,-3.717611433790933120e+02,4.153668251122407469e+02,-1.609240182268137573e+02,9.458242291845297700e+01,1.048735145984484660e+02,-9.633327520892315761e+02,2.650876790374291431e+03,-2.912020321209302892e+03,1.110176062602886532e+03,-2.592887589496123155e+02,-4.584149822049105865e+02,3.930663474310718357e+03,-1.067985212057547687e+04,1.159360871550268348e+04,-4.367270012334958665e+03,4.865867205748666038e+02,1.158321911667380164e+03,-9.660002763228918411e+03,2.603871837539561238e+04,-2.803364734316225804e+04,1.046845425118113235e+04,-6.084199334399183954e+02,-1.770140620650613528e+03,1.459928136599652134e+04,-3.915828513576014666e+04,4.191566069369543402e+04,-1.555445569008487109e+04,4.818925759273062113e+02,1.613170279641135949e+03,-1.326604472838914080e+04,3.547676108372770250e+04,-3.782221256472200184e+04,1.397257404342983500e+04,-2.178549791921098802e+02,-8.064642856593939086e+02,6.643367858596709993e+03,-1.773730365922869896e+04,1.885706668105798599e+04,-6.944046095425775093e+03,4.271157113643944570e+01,1.701256614118951234e+02,-1.407876302314424493e+03,3.756420799824961250e+03,-3.985887153524867244e+03,1.464446451179327141e+03
-3.191789388656616211e-01,-2.048222161829471588e-02,2.655325045463718392e-01,-1.865502972421917982e-01,-1.120282821493454373e+00,3.445313363467622292e+00,-4.078292436339575389e+00,1.656939555654743268e+00,-2.328093734977973561e+00,-1.478605397010502864e+00,6.008487040405092472e+01,-1.730439278114938304e+02,1.976692238847352030e+02,-7.819807668106203380e+01,5.887553203586367800e+01,6.978779410067835443e+01,-9.415451852764219893e+02,2.622533772270328882e+03,-2.927049459938395103e+03,1.135775906051967013e+03,-3.699707170144956194e+02,-6.503624199764394689e+02,6.945830365448468001e+03,-1.896997322797850211e+04,2.084467847806359350e+04,-7.974894961085566138e+03,1.291484922023094668e+03,2.946298257788746923e+03,-2.861891832169727786e+04,7.724890089968920802e+04,-8.400186363754965714e+04,3.181808319070389916e+04,-2.796711833590422884e+03,-7.639473602070338529e+03,7.085354404986427107e+04,-1.899194719610031170e+05,2.050907997334530810e+05,-7.714545798915644991e+04,3.826359308439316465e+03,1.189369564168841680e+04,-1.077060803733328066e+05,2.875461130404781434e+05,-3.090864592751032324e+05,1.157098717184196285e+05,-3.214509013437253998e+03,-1.098943765246737530e+04,9.833954629074968398e+04,-2.619908133599018620e+05,2.807651913090685266e+05,-1.047676973327988089e+05,1.512525438704004046e+03,5.552207412196774385e+03,-4.944784881166277046e+04,1.316288601734070689e+05,-1.407887190240195778e+05,5.242213362234766100e+04,-3.049965250404204085e+02,-1.181059635461094786e+03,1.051672544533934160e+04,-2.799722108188989660e+04,2.991059018566753366e+04,-1.112156732698949418e+04
-1.509964847564697266e+01,-2.218366622924804688e+00,-6.695142914272270152e-02,1.561484091942707542e-01,2.911353057739932693e-01,-9.371613720522362634e-01,1.113476651106180881e+00,-4.520725220765349772e-01,5.884654002728900934e+00,1.099601063273242030e+00,-1.575209270396429595e+01,4.566579064856618686e+01,-5.225046938505393967e+01,2.066133069118343357e+01,-3.109353134468248925e+01,-2.629272450702676878e+01,2.400308374759553089e+02,-6.732542079652521352e+02,7.518806615882373308e+02,-2.909993042734780602e+02,1.289919727234426432e+02,2.078801597272663457e+02,-1.734937799828067000e+03,4.771142444029932449e+03,-5.235697415984057443e+03,1.992076020177758210e+03,-3.710979819030771978e+02,-8.722110979792294074e+02,7.044052742546007721e+03,-1.912847285874754380e+04,2.072933373748332451e+04,-7.785500105606975012e+03,7.219816406517697942e+02,2.163458948826832511e+03,-1.724639097040102570e+04,4.645384704332474212e+04,-4.989431025275474531e+04,1.856003415834290718e+04,-9.264240810323005917e+02,-3.272426956500295091e+03,2.598697541430095953e+04,-6.963259825853171060e+04,7.431614069436037971e+04,-2.745072873221726331e+04,7.473901456932181873e+02,2.962994974075790651e+03,-2.355630523846629512e+04,6.291380053430761473e+04,-6.684182607520464808e+04,2.456339814791860772e+04,-3.423866423772911958e+02,-1.474703912059928143e+03,1.177249321602025339e+04,-3.138155355373992643e+04,3.323311878587414685e+04,-1.216696917051244782e+04,6.778480083650430288e+01,3.100883804762041223e+02,-2.490503893609698480e+03,6.632497573558592194e+03,-7.007653476641660745e+03,2.558535954120590304e+03
-9.976141452789305530e-01,-5.654983595013617775e-02,2.053163840089623216e-01,-1.496685308921200663e-01,-8.551489874055725471e-01,2.628587781000560675e+00,-3.111334212568153568e+00,1.264174450273537254e+00,-6.370108019038654978e-01,-8.593602263988755485e-01,4.600275589010556843e+01,-1.324043304676999071e+02,1.512252923446836803e+02,-5.982522803407426437e+01,4.226047877521084217e+01,5.107545837827304069e+01,-7.224829554143833548e+02,2.011118065145888295e+03,-2.244454228640162000e+03,8.710494006825123279e+02,-2.806637122370023576e+02,-4.873953170095387577e+02,5.338183205429961163e+03,-1.457089426836680104e+04,1.601174715672909406e+04,-6.128154621661059537e+03,9.957438954265384154e+02,2.227746565626915071e+03,-2.202020760595450702e+04,5.940851224981937412e+04,-6.461544575340115261e+04,2.448915048634032428e+04,-2.170813796871943396e+03,-5.803007346926066020e+03,5.456519890827583004e+04,-1.462032041641163523e+05,1.579384276589619694e+05,-5.945455301011189295e+04,2.979899087505809348e+03,9.059956681886636943e+03,-8.300553780829481548e+04,2.215407102049272798e+05,-2.382518293902299192e+05,8.927467963520916237e+04,-2.507988854241778427e+03,-8.386987650995568401e+03,7.583280531560022791e+04,-2.019939646261742164e+05,2.165979964022849454e+05,-8.090909013995963323e+04,1.181372702196811360e+03,4.243135438194080962e+03,-3.815063617977825197e+04,1.015477950448125921e+05,-1.086896708375208982e+05,4.051739842197890539e+04,-2.383835538152654863e+02,-9.035204868795004813e+02,8.117700010002666204e+03,-2.161082067383536560e+04,2.310570964761563300e+04,-8.602150124587882601e+03
-9.989525794982910156e+00,-2.070615291595458984e+00,-5.444075029982158032e-02,3.272843829632232637e-01,-2.415174589314530995e-01,6.281316143937044627e-01,-7.360223976872324325e-01,2.984647047231930306e-01,2.407312915867326097e+00,-2.317883842065657340e+00,1.048183002187731461e+01,-2.981766318625740197e+01,3.405169775405830279e+01,-1.344754036822090271e+01,-2.011478060646716859e+00,2.347885286466618027e+01,-1.552257921893910009e+02,4.327830141985975843e+02,-4.821442603340037749e+02,1.860097146699721122e+02,-1.439529939424754801e+01,-1.538915365550129195e+02,1.106148431321132421e+03,-3.028947485051616695e+03,3.310695910353191266e+03,-1.252642011931642173e+03,8.819716643109332210e+01,6.031774724744726655e+02,-4.446839834945480106e+03,1.202527226740508559e+04,-1.295877607894825815e+04,4.828497494691659085e+03,-2.368643024632577863e+02,-1.449845241471843565e+03,1.080799076902034903e+04,-2.898128501517043696e+04,3.090727664620798168e+04,-1.138193545664676458e+04,3.619496894478623403e+02,2.155803212753531170e+03,-1.619549251966168413e+04,4.318273263306282024e+04,-4.570222388072578906e+04,1.668234957886471602e+04,-3.242608817311885332e+02,-1.931527506033131431e+03,1.461793655024349209e+04,-3.883155861158504558e+04,4.086752887839709001e+04,-1.481918245047662094e+04,1.588999571463447467e+02,9.545795824660584685e+02,-7.280795118378716325e+03,1.929534387088022413e+04,-2.022333431745917187e+04,7.296945487534188032e+03,-3.293176410976076340e+01,-1.997141067402490080e+02,1.536060823821031590e+03,-4.065229296775810781e+03,4.247746641972666112e+03,-1.526924390619127053e+03
-9.309291839599608265e-01,-5.035681650042533875e-02,2.350645632211045555e-01,-1.530404643553575084e-01,-1.125480945697289625e+00,3.454458329108399450e+00,-4.088830929393293623e+00,1.661128046844543293e+00,-1.757750749387216871e+00,-1.961181948101223593e+00,6.005728873612302721e+01,-1.729497824491611482e+02,1.976065367619557946e+02,-7.817879945919682427e+01,5.467081420300179673e+01,7.324091915444803647e+01,-9.386303528205243083e+02,2.615583587541238558e+03,-2.919992210831285774e+03,1.133022184210988144e+03,-3.509383179480419130e+02,-6.646642894807976063e+02,6.913057821591361062e+03,-1.889130512618411376e+04,2.076137366202778139e+04,-7.941692745560676485e+03,1.234542657496926495e+03,2.982685093831458289e+03,-2.845066757235307887e+04,7.683756378933983797e+04,-8.355695471672601707e+04,3.163891460346116583e+04,-2.683564080556388490e+03,-7.697095171526246304e+03,7.037191259332252957e+04,-1.887197190309642756e+05,2.037749087258668733e+05,-7.661236366742456448e+04,3.679590914773212262e+03,1.194921369839762156e+04,-1.068909812654881243e+05,2.854805747247891850e+05,-3.067981407164341072e+05,1.147794679919127811e+05,-3.095547178080258618e+03,-1.101967350329582769e+04,9.752977598754825885e+04,-2.599072117024681356e+05,2.784392297975581023e+05,-1.038198207472965587e+05,1.457968609819926542e+03,5.559884140625736109e+03,-4.901160321623422351e+04,1.304910136597485398e+05,-1.395108135253717192e+05,5.190055516445526882e+04,-2.942065588269313707e+02,-1.181484928389823381e+03,1.041841740994919928e+04,-2.773765802478944897e+04,2.961760977957338400e+04,-1.100185072022816166e+04
-1.070800018310546875e+01,-1.361544609069824219e+00,-6.796561762450048505e-02,8.548669738306413635e-02,4.542535944751856514e-01,-1.413368180053472090e+00,1.675860890672415948e+00,-6.802458817089352960e-01,6.897678590859601222e+00,2.328819621448309451e+00,-2.370414791743983685e+01,6.852053539594865583e+01,-7.837107381699176756e+01,3.098026443548037179e+01,-3.965456606530085537e+01,-4.245475381956571681e+01,3.590989115578631186e+02,-1.006375468255519763e+03,1.123273655001730276e+03,-4.343972602285735434e+02,1.714943755041139184e+02,3.212948628332230214e+02,-2.587130738675290104e+03,7.110554089205054879e+03,-7.795580642308357710e+03,2.962029203489750216e+03,-5.078139660980119743e+02,-1.327586121551068118e+03,1.048036669297387743e+04,-2.844252955182424921e+04,3.078209478943809154e+04,-1.153899280804207956e+04,1.008013676135183687e+03,3.269267672294888143e+03,-2.561779484889563537e+04,6.895336969624766789e+04,-7.393675932997942436e+04,2.743761882860908736e+04,-1.311148170790588438e+03,-4.924920520532391492e+03,3.855428524558930076e+04,-1.032214063379844010e+05,1.099488683449151868e+05,-4.049910003963268537e+04,1.067538999431114235e+03,4.447672157209762190e+03,-3.491596706445972086e+04,9.316541962692576635e+04,-9.876541657013200165e+04,3.618157481726120022e+04,-4.921668648860529629e+02,-2.209672562332198595e+03,1.743703640490597900e+04,-4.643294691685683210e+04,4.905535933377415495e+04,-1.789887840440442960e+04,9.787897090050010718e+01,4.640207307080748933e+02,-3.686711936358388357e+03,9.807008081714493528e+03,-1.033536315605980599e+04,3.759927036017971659e+03
-1.808504462242126465e+00,-9.943214803934095902e-02,1.208692418139661467e-01,-9.653260441469624364e-02,-5.091679312582084727e-01,1.563560031710751641e+00,-1.850463587435081214e+00,7.520575268524354318e-01,1.897403532432609063e+00,-1.100510691670031349e-01,2.760506132708464122e+01,-7.934351286006526038e+01,9.061647396837972224e+01,-3.585925243988831568e+01,1.790935372555946614e+01,2.708076850806702041e+01,-4.364104938589522362e+02,1.213203527328748351e+03,-1.354372345263811667e+03,5.261099972878906783e+02,-1.521459356869107467e+02,-2.768692763367692464e+02,3.239428230674636779e+03,-8.832576391751730625e+03,9.714021939999278402e+03,-3.724108360232597988e+03,5.751434049741646959e+02,1.297171276421641778e+03,-1.340610640699404939e+04,3.613947429037495749e+04,-3.935957822387895430e+04,1.495269013228330368e+04,-1.287471183512675907e+03,-3.421684229212691662e+03,3.329761219020943099e+04,-8.917236992352372908e+04,9.650110843997313350e+04,-3.643421933701750095e+04,1.791498389254502172e+03,5.382587053382322665e+03,-5.074172868782312435e+04,1.353942263221804460e+05,-1.459181708983802237e+05,5.486284981169864477e+04,-1.519748750856710103e+03,-5.007858823269954883e+03,4.642017845522133575e+04,-1.236446029432727955e+05,1.329055966987896536e+05,-4.983301213388685574e+04,7.194561750692852229e+02,2.542666762546197788e+03,-2.337916798499081415e+04,6.224021607889993902e+04,-6.679483612629454001e+04,2.500045415588537435e+04,-1.456647203534151060e+02,-5.428889015307254340e+02,4.979205498178954258e+03,-1.326011881053285288e+04,1.421783832715738936e+04,-5.315803110882229703e+03
-1.854809761047363281e+01,-3.296269655227660689e+00,-5.852504039884258435e-02,2.140577617118470943e-01,6.912274816114871712e-02,-2.836202838139051385e-01,3.412415447707347615e-01,-1.386682795464885820e-01,4.129759199296532124e+00,-1.174748841162165380e-01,-4.758186456040606416e+00,1.401334282937809306e+01,-1.606632845488897132e+01,6.360220902401197307e+00,-1.694556677560732894e+01,-6.777161045748279378e+00,7.363676317203689337e+01,-2.077674191021176853e+02,2.325692374075084956e+02,-9.020366530463653021e+01,6.117811628105992128e+01,6.147215742272112493e+01,-5.352571575138957769e+02,1.479120664996760297e+03,-1.628087058020285440e+03,6.214622172194565337e+02,-1.576309305820105635e+02,-2.668813354464309668e+02,2.180909779291477662e+03,-5.949708568274571917e+03,6.471641988169038996e+03,-2.440843044836538866e+03,2.810092655392234064e+02,6.699115796181263249e+02,-5.351732449679879210e+03,1.448023871458113535e+04,-1.561889566724420911e+04,5.838951898047246686e+03,-3.378585863182163394e+02,-1.018217125614465317e+03,8.074912185495159974e+03,-2.173303086334495674e+04,2.330269276899002944e+04,-8.655304783174127806e+03,2.600423534288200358e+02,9.239140064063626596e+02,-7.324892390118556250e+03,1.964859344647914622e+04,-2.097817131493350462e+04,7.755176132027736458e+03,-1.151570235826931849e+02,-4.602917923469179300e+02,3.661771280600966747e+03,-9.802795355185937296e+03,1.043420431963680676e+04,-3.843956240604324648e+03,2.224146722718849745e+01,9.682988892429457906e+01,-7.746748309220918145e+02,2.071661899388167512e+03,-2.200274837005631070e+03,8.085130398150646442e+02
-2.894426345825195757e+00,-1.471903771162033081e-01,1.848141745107707290e-01,-1.240894005803810929e-01,-8.931726134529811567e-01,2.740461189550645216e+00,-3.243530125915886853e+00,1.317807268060847692e+00,-2.402902671853921479e-01,-1.363291878794614664e+00,4.777095721736280609e+01,-1.375013978614825589e+02,1.570945561560161252e+02,-6.215421132223755762e+01,3.987035820176664913e+01,5.648019888255897314e+01,-7.479684688045820167e+02,2.083321435228773225e+03,-2.325815274804409455e+03,9.026506090090671250e+02,-2.720077869789466263e+02,-5.207513891038120164e+02,5.515948505208841198e+03,-1.506728654621068927e+04,1.656120815108158058e+04,-6.337553093839388566e+03,9.744880276750017174e+02,2.351819962174698048e+03,-2.272191205610437828e+04,6.134549864360297215e+04,-6.672887669721385464e+04,2.528172659689038119e+04,-2.134990018808960031e+03,-6.089732509407684120e+03,5.624086398636906233e+04,-1.507864582106632297e+05,1.628812740278633719e+05,-6.128346693348298140e+04,2.939334464930494050e+03,9.473736148839616362e+03,-8.547260180746838159e+04,2.282385941715613881e+05,-2.454065163987179112e+05,9.189232909072242910e+04,-2.478627137043225503e+03,-8.749187129732121321e+03,7.802093318915096461e+04,-2.078980590163539164e+05,2.228545747508349596e+05,-8.317634839784717769e+04,1.169137741062658961e+03,4.418863389148843453e+03,-3.922199102351021429e+04,1.044234931340677867e+05,-1.117163383480161283e+05,4.160516897930567211e+04,-2.361559625605135579e+02,-9.397468749402030426e+02,8.340021914689908954e+03,-2.220486982209384223e+04,2.372723547496736501e+04,-8.823901636310214599e+03
-9.516649246215820312e+00,-9.943016171455384411e-01,-5.230256970257655957e-02,4.015475840720861278e-02,5.401566056762954204e-01,-1.660198254342387658e+00,1.966898132174067726e+00,-7.982944079186751196e-01,7.697179420513956316e+00,2.917543698481225078e+00,-2.785571929117339351e+01,8.043906380369301701e+01,-9.196481094216268559e+01,3.634278518444654082e+01,-4.611087090683938072e+01,-5.033020727022177709e+01,4.214252776950712018e+02,-1.180315384545398729e+03,1.316617580123468088e+03,-5.088749208871180372e+02,2.020842804029027775e+02,3.776407041411579826e+02,-3.033904223409749193e+03,8.332842830121941006e+03,-9.128220028819052459e+03,3.465438959577019887e+03,-6.036673834924625908e+02,-1.556327437183575512e+03,1.228479589187868078e+04,-3.331511566084655351e+04,3.602041892984542937e+04,-1.348807263525671624e+04,1.205477746899366366e+03,3.828606399334346406e+03,-3.002264026726584052e+04,8.074839569785886852e+04,-8.649027764986849797e+04,3.205606492499040542e+04,-1.574009288878138250e+03,-5.764869811908283737e+03,4.518286064072068257e+04,-1.208770955211146356e+05,1.286066058247096516e+05,-4.730688163818547036e+04,1.284619958822572926e+03,5.205080756227524034e+03,-4.092320842256650212e+04,1.091149764233706956e+05,-1.155359257012694725e+05,4.226442569395909959e+04,-5.931255917001468561e+02,-2.585671650312339807e+03,2.044053772007598309e+04,-5.439348791195811646e+04,5.739635204301873455e+04,-2.091136106332511918e+04,1.180662927445822419e+02,5.429411888606819048e+02,-4.322630138279229868e+03,1.149125855969525583e+04,-1.209583319643355571e+04,4.393812977594999211e+03
