1.245075214166662054e-03,9.976487924422954290e-01,2.879755005448038190e-03,9.992093206984545839e-01,3.140399956538198140e-04,9.940451820638565028e-01
1.319869911697646187e-03,9.960213755904304689e-01,2.920017240815368960e-03,9.969580804164116516e-01,3.053391327644998181e-04,9.996671928993478007e-01
1.301389678686227895e-03,9.985172555677750417e-01,2.926934457837999676e-03,9.963523524442793322e-01,3.037935384627182714e-04,9.994074172444216142e-01
2.266858497751864533e-03,9.843263887804676315e-01,1.781643643821205567e-04,9.986329572803940291e-01,1.790647866190475061e-04,9.987364373018354780e-01
1.610708143025472517e-03,9.895691591288853228e-01,1.806151309553087354e-04,9.988459460048846328e-01,1.538708758668949237e-04,9.989079557427368306e-01
1.640742957393223666e-03,9.958701157781904012e-01,1.870670923507364227e-04,9.994279579745730668e-01,1.900478776000594824e-04,9.995271960538433254e-01
