1.219215543579060292e-03,9.977625596047339229e-01,2.927337601773606982e-03,9.991900748901511031e-01,3.794315330190332685e-04,9.992374844830762548e-01
1.391951783426806930e-03,9.977223461706959950e-01,2.887493456594229964e-03,9.962007277485230849e-01,3.424023336211932315e-04,9.995361070320148977e-01
1.336348266638468689e-03,9.977872364494981827e-01,2.839801520586814412e-03,9.971048889196415521e-01,3.556589239452810853e-04,9.993641052974765460e-01
1.742676660045804548e-03,9.913779964277014134e-01,1.786330135130617723e-04,9.967873066621162348e-01,1.164467582357724845e-04,9.990378699211268643e-01
1.790223724849617686e-03,9.821170651283298580e-01,1.784937977660671282e-04,9.972303697962112690e-01,1.119070790694831228e-04,9.991638870773902337e-01
1.709536314944623547e-03,9.968950145431432208e-01,1.785545278297203460e-04,9.993025908392439982e-01,1.384123769731994847e-04,9.994900571889897556e-01
